Source,Target,Class,Key,Value,type
10459,"trans-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10459,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10459,dichloromethane,Soil,Soil,,RELATES_TO
10459,dichloromethane,Water,Water,,RELATES_TO
10459,methanol,Soil,Soil,,RELATES_TO
10459,methanol,Water,Water,,RELATES_TO
10459,dde,Soil,Soil,,RELATES_TO
10459,dde,Water,Water,,RELATES_TO
10459,ddt,Soil,Soil,,RELATES_TO
10459,ddt,Water,Water,,RELATES_TO
10459,acetone,Soil,Soil,,RELATES_TO
10459,acetone,Water,Water,,RELATES_TO
10459,"1,2-dichloroethane",Water,Water,,RELATES_TO
10459,chloroform,Water,Water,,RELATES_TO
10459,acrolein,Water,Water,,RELATES_TO
10459,xylenes,Water,Water,,RELATES_TO
10459,benzene,Water,Water,,RELATES_TO
10459,heptachlor,Water,Water,,RELATES_TO
10459,p-cresol,Water,Water,,RELATES_TO
10459,barium,Water,Water,,RELATES_TO
10459,styrene,Water,Water,,RELATES_TO
10459,lead,Water,Water,,RELATES_TO
10459,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10459,cadmium,Water,Water,,RELATES_TO
10460,vinyl chloride,Water,Water,,RELATES_TO
10460,cadmium,Water,Water,,RELATES_TO
10460,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10460,arsenic,Water,Water,,RELATES_TO
10460,beryllium,Water,Water,,RELATES_TO
10460,benzene,Water,Water,,RELATES_TO
10460,tetrachloroethene,Water,Water,,RELATES_TO
10460,toluene,Water,Water,,RELATES_TO
10461,trichlorofluoromethane,Water,Water,,RELATES_TO
10461,dichlorodifluoromethane,Water,Water,,RELATES_TO
10461,"1,1-dichloroethane",Water,Water,,RELATES_TO
10461,nickel,Water,Water,,RELATES_TO
10461,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10461,p-dichlorobenzene,Water,Water,,RELATES_TO
10461,"1,1-dichloroethene",Water,Water,,RELATES_TO
10461,zine,Water,Water,,RELATES_TO
10461,xylenes,Water,Water,,RELATES_TO
10461,vinyl chloride,Water,Water,,RELATES_TO
10461,barium,Water,Water,,RELATES_TO
10461,chloroethane,Water,Water,,RELATES_TO
10461,tetrachloroethene,Water,Water,,RELATES_TO
10461,lead,Water,Water,,RELATES_TO
10461,chromium,Water,Water,,RELATES_TO
10461,trichloroethene,Water,Water,,RELATES_TO
10461,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10461,dichloromethane,Water,Water,,RELATES_TO
10461,acetone,Water,Water,,RELATES_TO
10462,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10462,dichloromethane,Water,Water,,RELATES_TO
10462,barium,Water,Water,,RELATES_TO
10462,p-dichlorobenzene,Water,Water,,RELATES_TO
10462,chloroethane,Water,Water,,RELATES_TO
10462,copper,Water,Water,,RELATES_TO
10462,zinc,Water,Water,,RELATES_TO
10462,lead,Water,Water,,RELATES_TO
10462,"1,1-dichloroethane",Water,Water,,RELATES_TO
10462,chlorobenzene,Water,Water,,RELATES_TO
10462,vinyl chloride,Water,Water,,RELATES_TO
10462,nickel,Water,Water,,RELATES_TO
10462,xylenes,Water,Water,,RELATES_TO
10462,benzene,Water,Water,,RELATES_TO
10464,lead,Soil,Soil,,RELATES_TO
10464,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10464,dibromochloromethane,Water,Water,,RELATES_TO
10464,vinyl chloride,Water,Water,,RELATES_TO
10464,tetrachloroethene,Water,Water,,RELATES_TO
10464,ethylbenzene,Water,Water,,RELATES_TO
10464,xylenes,Water,Water,,RELATES_TO
10464,trichloroethene,Water,Water,,RELATES_TO
10464,toluene,Water,Water,,RELATES_TO
10464,benzene,Water,Water,,RELATES_TO
10466,cyclohexane,Soil,Soil,,RELATES_TO
10466,naphthalene,Soil,Soil,,RELATES_TO
10466,naphthalene,Water,Water,,RELATES_TO
10466,"1,4-dioxane",Soil,Soil,,RELATES_TO
10466,"1,4-dioxane",Water,Water,,RELATES_TO
10466,trichlorofluoromethane,Water,Water,,RELATES_TO
10466,"1,2-dichloroethane",Water,Water,,RELATES_TO
10466,chloroform,Water,Water,,RELATES_TO
10466,methyl ethyl ketone,Water,Water,,RELATES_TO
10466,toluene,Water,Water,,RELATES_TO
10466,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10466,tetrahydrofuran,Water,Water,,RELATES_TO
10466,"1,1-dichloroethene",Water,Water,,RELATES_TO
10466,"1,1,2-trichloroethane",Water,Water,,RELATES_TO
10466,ethylbenzene,Water,Water,,RELATES_TO
10466,"1,1-dichloroethane",Water,Water,,RELATES_TO
10466,xylenes,Water,Water,,RELATES_TO
10466,methyl chloride,Water,Water,,RELATES_TO
10466,vinyl chloride,Water,Water,,RELATES_TO
10466,benzene,Water,Water,,RELATES_TO
10466,tetrachloroethene,Water,Water,,RELATES_TO
10466,trichloroethene,Water,Water,,RELATES_TO
10466,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10466,methyl isobutyl ketone,Water,Water,,RELATES_TO
10466,dichloromethane,Water,Water,,RELATES_TO
10466,carbon disulfide,Water,Water,,RELATES_TO
10466,acetone,Water,Water,,RELATES_TO
10467,zinc,Water,Water,,RELATES_TO
10467,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10467,"1,2-dichloropropane",Water,Water,,RELATES_TO
10467,"dichlorobenzene, n.o.s.",Water,Water,,RELATES_TO
10467,barium,Water,Water,,RELATES_TO
10467,p-dichlorobenzene,Water,Water,,RELATES_TO
10467,chloroethane,Water,Water,,RELATES_TO
10467,naphthalene,Water,Water,,RELATES_TO
10467,lead,Water,Water,,RELATES_TO
10467,chlorobenzene,Water,Water,,RELATES_TO
10467,vinyl chloride,Water,Water,,RELATES_TO
10467,xylenes,Water,Water,,RELATES_TO
10467,benzene,Water,Water,,RELATES_TO
10472,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10472,"1,1-dichloroethane",Water,Water,,RELATES_TO
10472,"1,1-dichloroethene",Water,Water,,RELATES_TO
10472,tetrachloroethene,Water,Water,,RELATES_TO
10472,"1,2-dichloroethane",Water,Water,,RELATES_TO
10474,cadmium,Soil,Soil,,RELATES_TO
10474,cadmium,Water,Water,,RELATES_TO
10474,arsenic,Soil,Soil,,RELATES_TO
10474,barium,Soil,Soil,,RELATES_TO
10474,barium,Water,Water,,RELATES_TO
10474,copper,Soil,Soil,,RELATES_TO
10474,copper,Water,Water,,RELATES_TO
10474,lead,Soil,Soil,,RELATES_TO
10474,lead,Water,Water,,RELATES_TO
10474,selenium,Soil,Soil,,RELATES_TO
10474,selenium,Water,Water,,RELATES_TO
10474,mercury,Water,Water,,RELATES_TO
10474,zinc,Water,Water,,RELATES_TO
10474,chromium,Water,Water,,RELATES_TO
10474,nickel,Water,Water,,RELATES_TO
10475,vinyl chloride,Water,Water,,RELATES_TO
10475,mercury,Water,Water,,RELATES_TO
10475,pcbs,Water,Water,,RELATES_TO
10475,trichlorofluoromethane,Water,Water,,RELATES_TO
10475,"1,1-dichloroethene",Water,Water,,RELATES_TO
10475,dichlorodifluoromethane,Water,Water,,RELATES_TO
10475,barium,Water,Water,,RELATES_TO
10475,dichloromethane,Water,Water,,RELATES_TO
10475,tetrachloroethene,Water,Water,,RELATES_TO
10475,"1,1-dichloroethane",Water,Water,,RELATES_TO
10475,trichloroethene,Water,Water,,RELATES_TO
10476,mercury,Water,Water,,RELATES_TO
10476,barium,Water,Water,,RELATES_TO
10476,dichloromethane,Water,Water,,RELATES_TO
10476,chloroethane,Water,Water,,RELATES_TO
10476,zine,Water,Water,,RELATES_TO
10476,lead,Water,Water,,RELATES_TO
10476,"1,1-dichloroethane",Water,Water,,RELATES_TO
10476,nickel,Water,Water,,RELATES_TO
10476,benzene,Water,Water,,RELATES_TO
10477,mercury,Water,Water,,RELATES_TO
10477,beryllium,Water,Water,,RELATES_TO
10477,toluene,Water,Water,,RELATES_TO
10477,nickel,Water,Water,,RELATES_TO
10477,zine,Water,Water,,RELATES_TO
10477,"1,1-dichloroethane",Water,Water,,RELATES_TO
10477,ethylene dibromide,Water,Water,,RELATES_TO
10477,benzene,Water,Water,,RELATES_TO
10477,vinyl chloride,Water,Water,,RELATES_TO
10477,acetone,Water,Water,,RELATES_TO
10477,barium,Water,Water,,RELATES_TO
10477,chloroethane,Water,Water,,RELATES_TO
10477,tetrachloroethene,Water,Water,,RELATES_TO
10477,lead,Water,Water,,RELATES_TO
10477,chromium,Water,Water,,RELATES_TO
10477,chlorobenzene,Water,Water,,RELATES_TO
10477,trichloroethene,Water,Water,,RELATES_TO
10477,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10477,arsenic,Water,Water,,RELATES_TO
10477,"dichlorobenzene, n.o.s.",Water,Water,,RELATES_TO
10477,dichloromethane,Water,Water,,RELATES_TO
10477,methylene bromide,Water,Water,,RELATES_TO
10477,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10478,trichlorofluoromethane,Water,Water,,RELATES_TO
10478,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10478,barium,Water,Water,,RELATES_TO
10478,chloroethane,Water,Water,,RELATES_TO
10478,zinc,Water,Water,,RELATES_TO
10478,tetrachloroethene,Water,Water,,RELATES_TO
10478,trichloroethene,Water,Water,,RELATES_TO
10479,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10479,acetone,Water,Water,,RELATES_TO
10479,arsenic,Water,Water,,RELATES_TO
10479,beryllium,Water,Water,,RELATES_TO
10479,dichloromethane,Water,Water,,RELATES_TO
10479,chloroethane,Water,Water,,RELATES_TO
10479,vinyl chloride,Water,Water,,RELATES_TO
10479,tetrachloroethene,Water,Water,,RELATES_TO
10479,ethylbenzene,Water,Water,,RELATES_TO
10479,xylenes,Water,Water,,RELATES_TO
10479,"1,1-dichloroethane",Water,Water,,RELATES_TO
10479,methyl ethyl ketone,Water,Water,,RELATES_TO
10479,methyl chloride,Water,Water,,RELATES_TO
10479,benzene,Water,Water,,RELATES_TO
10480,mercury,Water,Water,,RELATES_TO
10480,"1,1-dichloroethene",Water,Water,,RELATES_TO
10480,beryllium,Water,Water,,RELATES_TO
10480,zinc,Water,Water,,RELATES_TO
10480,copper,Water,Water,,RELATES_TO
10480,m-cresol,Water,Water,,RELATES_TO
10480,"1,1-dichloroethane",Water,Water,,RELATES_TO
10480,benzene,Water,Water,,RELATES_TO
10480,p-cresol,Water,Water,,RELATES_TO
10480,barium,Water,Water,,RELATES_TO
10480,chloroethane,Water,Water,,RELATES_TO
10480,tetrachloroethene,Water,Water,,RELATES_TO
10480,lead,Water,Water,,RELATES_TO
10480,chromium,Water,Water,,RELATES_TO
10480,trichloroethene,Water,Water,,RELATES_TO
10480,selenium,Water,Water,,RELATES_TO
10480,cadmium,Water,Water,,RELATES_TO
10480,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10480,arsenic,Water,Water,,RELATES_TO
10480,dichloromethane,Water,Water,,RELATES_TO
10480,carbon disulfide,Water,Water,,RELATES_TO
10480,acetone,Water,Water,,RELATES_TO
10481,arsenic,Soil,Soil,,RELATES_TO
10481,arsenic,Water,Water,,RELATES_TO
10481,copper,Water,Water,,RELATES_TO
10481,chromium,Water,Water,,RELATES_TO
10484,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10484,carbon tetrachloride,Water,Water,,RELATES_TO
10484,barium,Water,Water,,RELATES_TO
10484,dichloromethane,Water,Water,,RELATES_TO
10484,p-dichlorobenzene,Water,Water,,RELATES_TO
10484,chloroethane,Water,Water,,RELATES_TO
10484,zine,Water,Water,,RELATES_TO
10484,"1,1-dichloroethane",Water,Water,,RELATES_TO
10484,chlorobenzene,Water,Water,,RELATES_TO
10484,vinyl chloride,Water,Water,,RELATES_TO
10484,xylenes,Water,Water,,RELATES_TO
10484,benzene,Water,Water,,RELATES_TO
10485,mercury,Water,Water,,RELATES_TO
10485,"1,1-dichloroethene",Water,Water,,RELATES_TO
10485,"1,2-dichlorobenzene",Water,Water,,RELATES_TO
10485,alpha-benzenehexachloride,Water,Water,,RELATES_TO
10485,copper,Water,Water,,RELATES_TO
10485,nickel,Water,Water,,RELATES_TO
10485,p-dichlorobenzene,Water,Water,,RELATES_TO
10485,zine,Water,Water,,RELATES_TO
10485,"1,1-dichloroethane",Water,Water,,RELATES_TO
10485,xylenes,Water,Water,,RELATES_TO
10485,benzene,Water,Water,,RELATES_TO
10485,vinyl chloride,Water,Water,,RELATES_TO
10485,barium,Water,Water,,RELATES_TO
10485,chloroethane,Water,Water,,RELATES_TO
10485,tetrachloroethene,Water,Water,,RELATES_TO
10485,"2,4-dichlorophenoxyacetic acid, esters",Water,Water,,RELATES_TO
10485,lead,Water,Water,,RELATES_TO
10485,chromium,Water,Water,,RELATES_TO
10485,chlorobenzene,Water,Water,,RELATES_TO
10485,trichloroethene,Water,Water,,RELATES_TO
10485,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10485,dichloromethane,Water,Water,,RELATES_TO
10485,carbon disulfide,Water,Water,,RELATES_TO
10486,heptachlor,Soil,Soil,,RELATES_TO
10486,heptachlor,Water,Water,,RELATES_TO
10486,chlordane,Soil,Soil,,RELATES_TO
10486,chlordane,Water,Water,,RELATES_TO
10486,benzene,Water,Water,,RELATES_TO
10486,alpha-benzenehexachloride,Water,Water,,RELATES_TO
10486,lindane,Water,Water,,RELATES_TO
10486,benzenehexachloride,Water,Water,,RELATES_TO
10486,toxaphene,Water,Water,,RELATES_TO
10486,dieldrin,Water,Water,,RELATES_TO
10486,chlorobenzene,Water,Water,,RELATES_TO
10486,heptachlor epoxide,Water,Water,,RELATES_TO
10490,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10490,barium,Water,Water,,RELATES_TO
10490,dichloromethane,Water,Water,,RELATES_TO
10490,zinc,Water,Water,,RELATES_TO
10490,tetrachloroethene,Water,Water,,RELATES_TO
10490,"1,1-dichloroethane",Water,Water,,RELATES_TO
10490,vinyl chloride,Water,Water,,RELATES_TO
10490,benzene,Water,Water,,RELATES_TO
10494,ethylbenzene,Soil,Soil,,RELATES_TO
10494,ethylbenzene,Water,Water,,RELATES_TO
10494,"1,1,1-trichloroethane",Soil,Soil,,RELATES_TO
10494,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10494,"cis-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10494,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10494,cumene,Soil,Soil,,RELATES_TO
10494,dichloromethane,Soil,Soil,,RELATES_TO
10494,"1,2,4-trichlorobenzene",Soil,Soil,,RELATES_TO
10494,benzene,Soil,Soil,,RELATES_TO
10494,benzene,Water,Water,,RELATES_TO
10494,"1,1-dichloroethene",Soil,Soil,,RELATES_TO
10494,"1,1-dichloroethene",Water,Water,,RELATES_TO
10494,chloroethane,Soil,Soil,,RELATES_TO
10494,chloroethane,Water,Water,,RELATES_TO
10494,naphthalene,Soil,Soil,,RELATES_TO
10494,naphthalene,Water,Water,,RELATES_TO
10494,"1,2-dichloroethane",Soil,Soil,,RELATES_TO
10494,"1,1-dichloroethane",Soil,Soil,,RELATES_TO
10494,"1,1-dichloroethane",Water,Water,,RELATES_TO
10494,toluene,Soil,Soil,,RELATES_TO
10494,toluene,Water,Water,,RELATES_TO
10494,acetone,Soil,Soil,,RELATES_TO
10494,trichloroethene,Water,Water,,RELATES_TO
10494,carbon disulfide,Water,Water,,RELATES_TO
10494,chlorobenzene,Water,Water,,RELATES_TO
10494,xylenes,Water,Water,,RELATES_TO
10494,vinyl chloride,Water,Water,,RELATES_TO
10495,"cis-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10495,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10495,carbon disulfide,Soil,Soil,,RELATES_TO
10495,trichloroethene,Soil,Soil,,RELATES_TO
10495,tetrachloroethene,Water,Water,,RELATES_TO
10495,vinyl chloride,Water,Water,,RELATES_TO
10497,tetrachloroethene,Soil,Soil,,RELATES_TO
10497,tetrachloroethene,Water,Water,,RELATES_TO
10497,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10497,ethylbenzene,Water,Water,,RELATES_TO
10497,toluene,Water,Water,,RELATES_TO
10497,trichloroethene,Water,Water,,RELATES_TO
10497,benzene,Water,Water,,RELATES_TO
10498,aluminum sulfate,Soil,Soil,,RELATES_TO
10498,aluminum sulfate,Water,Water,,RELATES_TO
10498,lead,Water,Water,,RELATES_TO
10499,tetrachloroethene,Soil,Soil,,RELATES_TO
10499,tetrachloroethene,Water,Water,,RELATES_TO
10499,"cis-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10499,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10499,trichloroethene,Water,Water,,RELATES_TO
10502,pcbs,Soil,Soil,,RELATES_TO
10502,lead,Soil,Soil,,RELATES_TO
10502,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10502,cumene,Water,Water,,RELATES_TO
10502,tetrachloroethene,Water,Water,,RELATES_TO
10502,naphthalene,Water,Water,,RELATES_TO
10502,chlorobenzene,Water,Water,,RELATES_TO
10502,trichloroethene,Water,Water,,RELATES_TO
10502,vinyl chloride,Water,Water,,RELATES_TO
10505,tetrachloroethene,Soil,Soil,,RELATES_TO
10505,tetrachloroethene,Water,Water,,RELATES_TO
10505,trichloroethene,Water,Water,,RELATES_TO
10505,vinyl chloride,Water,Water,,RELATES_TO
10505,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10508,tetrachloroethene,Soil,Soil,,RELATES_TO
10508,tetrachloroethene,Water,Water,,RELATES_TO
10508,trichloroethene,Water,Water,,RELATES_TO
10508,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10510,tetrachloroethene,Soil,Soil,,RELATES_TO
10510,tetrachloroethene,Water,Water,,RELATES_TO
10510,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10510,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10510,trichloroethene,Water,Water,,RELATES_TO
10510,vinyl chloride,Water,Water,,RELATES_TO
10511,mercury,Soil,Soil,,RELATES_TO
10511,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10511,beryllium,Soil,Soil,,RELATES_TO
10511,beryllium,Water,Water,,RELATES_TO
10511,chrysene,Soil,Soil,,RELATES_TO
10511,"dibenzo(a,h)anthracene",Soil,Soil,,RELATES_TO
10511,toluene,Soil,Soil,,RELATES_TO
10511,toluene,Water,Water,,RELATES_TO
10511,ethylbenzene,Soil,Soil,,RELATES_TO
10511,ethylbenzene,Water,Water,,RELATES_TO
10511,o-cresol,Soil,Soil,,RELATES_TO
10511,o-cresol,Water,Water,,RELATES_TO
10511,anthracene,Soil,Soil,,RELATES_TO
10511,anthracene,Water,Water,,RELATES_TO
10511,"2,4-dimethylphenol",Soil,Soil,,RELATES_TO
10511,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10511,cyanides (soluble salts and complexes) n.o.s.,Soil,Soil,,RELATES_TO
10511,lead,Soil,Soil,,RELATES_TO
10511,lead,Water,Water,,RELATES_TO
10511,xylenes,Soil,Soil,,RELATES_TO
10511,xylenes,Water,Water,,RELATES_TO
10511,benzene,Soil,Soil,,RELATES_TO
10511,benzene,Water,Water,,RELATES_TO
10511,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10511,benzo(ghi)perylene,Soil,Soil,,RELATES_TO
10511,acenaphthene,Soil,Soil,,RELATES_TO
10511,acenaphthene,Water,Water,,RELATES_TO
10511,fluorene,Soil,Soil,,RELATES_TO
10511,fluorene,Water,Water,,RELATES_TO
10511,p-cresol,Soil,Soil,,RELATES_TO
10511,"indeno(1,2,3-cd)pyrene",Soil,Soil,,RELATES_TO
10511,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10511,acenaphthylene,Soil,Soil,,RELATES_TO
10511,acenaphthylene,Water,Water,,RELATES_TO
10511,naphthalene,Soil,Soil,,RELATES_TO
10511,naphthalene,Water,Water,,RELATES_TO
10511,chromium,Soil,Soil,,RELATES_TO
10511,chromium,Water,Water,,RELATES_TO
10511,fluoranthene,Soil,Soil,,RELATES_TO
10511,fluoranthene,Water,Water,,RELATES_TO
10511,pyrene,Soil,Soil,,RELATES_TO
10511,pyrene,Water,Water,,RELATES_TO
10511,arsenic,Soil,Soil,,RELATES_TO
10511,arsenic,Water,Water,,RELATES_TO
10511,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10511,chloroform,Water,Water,,RELATES_TO
10511,methyl ethyl ketone,Water,Water,,RELATES_TO
10511,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10511,methyl chloride,Water,Water,,RELATES_TO
10511,barium,Water,Water,,RELATES_TO
10511,tetrachloroethene,Water,Water,,RELATES_TO
10511,zinc,Water,Water,,RELATES_TO
10511,styrene,Water,Water,,RELATES_TO
10511,carbon disulfide,Water,Water,,RELATES_TO
10511,acetone,Water,Water,,RELATES_TO
10513,toluene,Soil,Soil,,RELATES_TO
10513,"cis-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10513,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10513,vinyl chloride,Soil,Soil,,RELATES_TO
10513,vinyl chloride,Water,Water,,RELATES_TO
10513,tetrachloroethene,Soil,Soil,,RELATES_TO
10513,tetrachloroethene,Water,Water,,RELATES_TO
10513,trichloroethene,Soil,Soil,,RELATES_TO
10513,trichloroethene,Water,Water,,RELATES_TO
10513,methyl ethyl ketone,Soil,Soil,,RELATES_TO
10513,"trans-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10513,acetone,Soil,Soil,,RELATES_TO
10513,"1,2-dichlorobenzene",Water,Water,,RELATES_TO
10513,"1,1-dichloroethene",Water,Water,,RELATES_TO
10513,xylenes,Water,Water,,RELATES_TO
10515,"1,2-dichlorobenzene",Soil,Soil,,RELATES_TO
10515,"1,2-dichlorobenzene",Water,Water,,RELATES_TO
10515,toluene,Soil,Soil,,RELATES_TO
10515,toluene,Water,Water,,RELATES_TO
10515,methyl ethyl ketone,Soil,Soil,,RELATES_TO
10515,methyl ethyl ketone,Water,Water,,RELATES_TO
10515,m-dichlorobenzene,Soil,Soil,,RELATES_TO
10515,m-dichlorobenzene,Water,Water,,RELATES_TO
10515,"1,1,1-trichloroethane",Soil,Soil,,RELATES_TO
10515,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10515,p-dichlorobenzene,Soil,Soil,,RELATES_TO
10515,"1,1-dichloroethene",Soil,Soil,,RELATES_TO
10515,"1,1-dichloroethene",Water,Water,,RELATES_TO
10515,ethylbenzene,Soil,Soil,,RELATES_TO
10515,ethylbenzene,Water,Water,,RELATES_TO
10515,"1,1-dichloroethane",Soil,Soil,,RELATES_TO
10515,"1,1-dichloroethane",Water,Water,,RELATES_TO
10515,dichloromethane,Soil,Soil,,RELATES_TO
10515,dichloromethane,Water,Water,,RELATES_TO
10515,benzene,Soil,Soil,,RELATES_TO
10515,benzene,Water,Water,,RELATES_TO
10515,vinyl chloride,Soil,Soil,,RELATES_TO
10515,vinyl chloride,Water,Water,,RELATES_TO
10515,cumene,Soil,Soil,,RELATES_TO
10515,tetrachloroethene,Soil,Soil,,RELATES_TO
10515,tetrachloroethene,Water,Water,,RELATES_TO
10515,chlorobenzene,Soil,Soil,,RELATES_TO
10515,trichloroethene,Soil,Soil,,RELATES_TO
10515,trichloroethene,Water,Water,,RELATES_TO
10515,"1,1,2-trichloroethane",Soil,Soil,,RELATES_TO
10515,"1,1,2-trichloroethane",Water,Water,,RELATES_TO
10515,"cis-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10515,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10515,methyl isobutyl ketone,Soil,Soil,,RELATES_TO
10515,methyl isobutyl ketone,Water,Water,,RELATES_TO
10515,"trans-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10515,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10515,acetone,Soil,Soil,,RELATES_TO
10515,acetone,Water,Water,,RELATES_TO
10515,"1,2-dichloroethane",Water,Water,,RELATES_TO
10515,chloroform,Water,Water,,RELATES_TO
10515,xylenes,Water,Water,,RELATES_TO
10515,"1,2,4-trichlorobenzene",Water,Water,,RELATES_TO
10515,naphthalene,Water,Water,,RELATES_TO
10518,tetrachloroethene,Soil,Soil,,RELATES_TO
10518,tetrachloroethene,Water,Water,,RELATES_TO
10518,dichlorobromomethane,Water,Water,,RELATES_TO
10518,chloroform,Water,Water,,RELATES_TO
10518,dibromochloromethane,Water,Water,,RELATES_TO
10518,trichloroethene,Water,Water,,RELATES_TO
10521,dichloromethane,Soil,Soil,,RELATES_TO
10521,dichloromethane,Water,Water,,RELATES_TO
10521,lead,Soil,Soil,,RELATES_TO
