"","Census.tract.2010.ID","County.Name","State.Territory","Percent.Black.or.African.American.alone","Percent.American.Indian...Alaska.Native","Percent.Asian","Percent.Native.Hawaiian.or.Pacific","Percent.two.or.more.races","Percent.White","Percent.Hispanic.or.Latino","Percent.other.races","Percent.age.under.10","Percent.age.10.to.64","Percent.age.over.64","Total.threshold.criteria.exceeded","Total.categories.exceeded","Identified.as.disadvantaged.without.considering.neighbors","Identified.as.disadvantaged.based.on.neighbors.and.relaxed.low.income.threshold.only","Identified.as.disadvantaged.due.to.tribal.overlap","Identified.as.disadvantaged","Percentage.of.tract.that.is.disadvantaged.by.area","Share.of.neighbors.that.are.identified.as.disadvantaged","Total.population","Adjusted.percent.of.individuals.below.200..Federal.Poverty.Line..percentile.","Adjusted.percent.of.individuals.below.200..Federal.Poverty.Line","Is.low.income.","Income.data.has.been.estimated.based.on.geographic.neighbor.income","Greater.than.or.equal.to.the.90th.percentile.for.PM2.5.exposure.and.is.low.income.","PM2.5.in.the.air..percentile.","PM2.5.in.the.air","Greater.than.or.equal.to.the.90th.percentile.for.diesel.particulate.matter.and.is.low.income.","Diesel.particulate.matter.exposure..percentile.","Diesel.particulate.matter.exposure","Greater.than.or.equal.to.the.90th.percentile.for.traffic.proximity.and.is.low.income.","Traffic.proximity.and.volume..percentile.","Traffic.proximity.and.volume","Greater.than.or.equal.to.the.90th.percentile.for.DOT.transit.barriers.and.is.low.income.","DOT.Travel.Barriers.Score..percentile.","Greater.than.or.equal.to.the.90th.percentile.for.proximity.to.hazardous.waste.facilities.and.is.low.income.","Proximity.to.hazardous.waste.sites..percentile.","Proximity.to.hazardous.waste.sites","Greater.than.or.equal.to.the.90th.percentile.for.asthma.and.is.low.income.","Current.asthma.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Current.asthma.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.diabetes.and.is.low.income.","Diagnosed.diabetes.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Diagnosed.diabetes.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.heart.disease.and.is.low.income.","Coronary.heart.disease.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Coronary.heart.disease.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.low.life.expectancy.and.is.low.income.","Low.life.expectancy..percentile.","Life.expectancy..years.","Greater.than.or.equal.to.the.90th.percentile.for.low.median.household.income.as.a.percent.of.area.median.income.and.has.low.HS.attainment.","Low.median.household.income.as.a.percent.of.area.median.income..percentile.","Median.household.income.as.a.percent.of.area.median.income","Greater.than.or.equal.to.the.90th.percentile.for.households.in.linguistic.isolation.and.has.low.HS.attainment.","Linguistic.isolation..percent...percentile.","Linguistic.isolation..percent.","Greater.than.or.equal.to.the.90th.percentile.for.unemployment.and.has.low.HS.attainment.","Unemployment..percent...percentile.","Unemployment..percent.","Greater.than.or.equal.to.the.90th.percentile.for.households.at.or.below.100..federal.poverty.level.and.has.low.HS.attainment.","Percent.of.individuals.below.200..Federal.Poverty.Line..percentile.","Percent.of.individuals.below.200..Federal.Poverty.Line","Percent.of.individuals...100..Federal.Poverty.Line..percentile.","Percent.of.individuals...100..Federal.Poverty.Line","Percent.individuals.age.25.or.over.with.less.than.high.school.degree..percentile.","Percent.individuals.age.25.or.over.with.less.than.high.school.degree","Percent.of.residents.who.are.not.currently.enrolled.in.higher.ed","Unemployment..percent..in.2009..island.areas..and.2010..states.and.PR.","Percentage.households.below.100..of.federal.poverty.line.in.2009..island.areas..and.2010..states.and.PR.","Greater.than.or.equal.to.the.90th.percentile.for.unemployment.and.has.low.HS.education.in.2009..island.areas..","Greater.than.or.equal.to.the.90th.percentile.for.households.at.or.below.100..federal.poverty.level.and.has.low.HS.education.in.2009..island.areas..","Greater.than.or.equal.to.the.90th.percentile.for.low.median.household.income.as.a.percent.of.area.median.income.and.has.low.HS.education.in.2009..island.areas.."
"1403",13157010200,"Jackson County","Georgia",0.03,0,0.04,0,0.01,0.84,0.06,0,0.16,0.69,0.14,1,1,"True","False","","True",100,37,4836,0.7,0.34,"True","False","False",49,8.57,"False",39,0.2,"False",14,30.04,"True",96,"False",34,0.28,"False",60,1000,"False",75,1290,"False",80,780,"False",82,74.59,"False",62,83,"False",48,1,"False",24,2,"False",69,41,69,17,84,22,92,3,18,"False","False","False"
"1404",13157010300,"Jackson County","Georgia",0.25,0,0.01,0,0.01,0.61,0.1,0.03,0.13,0.69,0.16,0,0,"False","False","","False",0,80,5260,0.73,0.36,"True","False","False",49,8.56,"False",53,0.25,"False",38,173.16,"False",75,"False",46,0.61,"False",63,1010,"False",84,1430,"False",89,869,"False",82,74.7,"False",67,78,"False",12,0,"False",22,2,"False",67,39,69,17,86,24,96,7,23,"False","False","False"
"1405",13157010400,"Jackson County","Georgia",0.05,0,0.01,0,0.03,0.84,0.04,0.01,0.12,0.73,0.13,1,1,"True","False","","True",100,66,5315,0.66,0.32,"True","False","False",51,8.62,"False",35,0.18,"False",30,113.42,"True",90,"False",32,0.24,"False",40,930,"False",57,1100,"False",62,660,"False",78,75.3,"False",51,92,"False",49,1,"False",59,5,"False",63,37,62,15,67,14,94,5,23,"False","False","False"
"1406",13157010500,"Jackson County","Georgia",0,0,0,0,0.02,0.84,0.11,0.04,0.11,0.74,0.14,1,1,"True","False","","True",100,57,5158,0.68,0.33,"True","False","False",55,8.75,"False",31,0.16,"False",20,59.15,"True",99,"False",16,0.09,"False",43,940,"False",52,1060,"False",55,620,"False",83,74.5,"False",57,86,"False",65,3,"False",48,4,"False",63,37,49,11,75,17,95,8,12,"False","False","False"
"1407",13157010600,"Jackson County","Georgia",0.1,0,0,0,0.01,0.82,0.05,0.01,0.13,0.73,0.13,0,0,"False","False","","False",0,20,9133,0.5,0.22,"False","False","False",58,8.84,"False",33,0.17,"False",17,41.58,"False",68,"False",15,0.08,"False",40,930,"False",52,1060,"False",45,570,"False",86,73.9,"False",28,115,"False",25,0,"False",37,3,"False",48,29,48,11,70,15,93,4,16,"False","False","False"
"1408",13157010701,"Jackson County","Georgia",0.06,0,0.01,0,0.08,0.81,0.04,0,0.11,0.69,0.18,0,0,"False","False","","False",0,50,2696,0.58,0.27,"False","False","False",54,8.71,"False",34,0.17,"False",7,11.48,"False",96,"False",24,0.14,"False",32,900,"False",59,1120,"False",72,720,"False",63,77.09,"False",45,97,"False",12,0,"False",63,5,"False",52,31,24,6,84,22,95,9,21,"False","False","False"
"1409",13157010702,"Jackson County","Georgia",0.08,0,0.03,0,0.01,0.75,0.1,0.04,0.14,0.7,0.14,0,0,"False","False","","False",0,20,10084,0.44,0.19,"False","False","False",56,8.78,"False",51,0.25,"False",32,130.62,"False",86,"False",30,0.21,"False",35,910,"False",41,969,"False",37,530,"False",54,78.09,"False",37,105,"False",40,0,"False",7,1,"False",39,25,44,10,67,14,94,2,15,"False","False","False"
"1410",13157010703,"Jackson County","Georgia",0.02,0,0,0,0.04,0.89,0.02,0,0.15,0.74,0.09,0,0,"False","False","","False",0,0,4094,0.23,0.09,"False","False","False",59,8.88,"False",37,0.18,"False",8,14.49,"False",94,"False",18,0.1,"False",27,880,"False",29,880,"False",31,500,"False",50,78.5,"False",10,151,"False",40,0,"False",12,2,"False",22,17,22,5,58,11,92,2,8,"False","False","False"
"1411",13159010100,"Jasper County","Georgia",0.17,0,0,0,0,0.74,0.08,0.06,0.1,0.73,0.16,1,1,"True","False","","True",100,44,2444,0.72,0.35,"True","False","False",64,9.04,"False",21,0.12,"False",NA,NA,"True",97,"False",17,0.09,"False",65,1019,"False",76,1300,"False",71,710,"False",81,74.8,"False",63,82,"False",39,0,"False",29,3,"False",66,39,73,19,87,24,95,9,18,"False","False","False"
"1412",13159010200,"Jasper County","Georgia",0.03,0,0,0,0.01,0.87,0.06,0.06,0.14,0.73,0.11,1,1,"True","False","","True",100,75,2746,0.71,0.34,"True","False","False",64,9.05,"False",21,0.12,"False",1,0.7,"True",93,"False",13,0.07,"False",57,990,"False",76,1300,"False",79,770,"False",77,75.4,"False",66,79,"False",12,0,"False",67,6,"False",64,38,54,12,77,18,96,7,20,"False","False","False"
"1413",13159010500,"Jasper County","Georgia",0.26,0,0,0,0.01,0.7,0.01,0,0.11,0.68,0.19,1,1,"True","False","","True",100,71,8726,0.8,0.42,"True","False","False",65,9.08,"False",21,0.12,"False",NA,NA,"True",97,"False",8,0.04,"False",65,1019,"False",85,1450,"False",79,770,"False",74,75.9,"False",76,70,"False",60,2,"False",66,6,"False",73,43,62,15,68,14,98,9,18,"False","False","False"
"1414",13161960100,"Jeff Davis County","Georgia",0.07,0,0,0,0.03,0.77,0.15,0.01,0.13,0.7,0.15,4,2,"True","False","","True",100,44,7183,0.95,0.62,"True","False","False",34,8,"False",8,0.07,"False",11,22.39,"False",76,"False",3,0.02,"False",83,1110,"True",90,1580,"True",95,969,"True",90,72.9,"False",86,59,"False",44,1,"False",82,8,"False",94,67,85,27,88,25,95,4,24,"False","False","False"
"1415",13161960200,"Jeff Davis County","Georgia",0.28,0,0,0,0.03,0.6,0.1,0.04,0.15,0.72,0.12,0,0,"False","False","","False",0,60,6462,0.82,0.44,"True","False","False",33,7.99,"False",9,0.08,"False",20,54.73,"False",62,"False",3,0.02,"False",68,1030,"False",86,1470,"False",80,780,"False",87,73.7,"False",82,63,"False",64,3,"False",46,4,"False",78,47,69,17,68,14,96,6,24,"False","False","False"
"1416",13161960300,"Jeff Davis County","Georgia",0.11,0,0,0,0,0.86,0.01,0,0.1,0.61,0.28,0,0,"False","False","","False",0,66,1391,0.84,0.46,"True","False","False",31,7.88,"False",6,0.06,"False",NA,NA,"False",67,"False",5,0.03,"False",65,1019,"False",83,1420,"False",88,860,"False",85,74.2,"False",77,69,"False",12,0,"False",71,6,"False",80,49,64,16,88,25,96,0,19,"False","False","False"
"1417",13163960100,"Jefferson County","Georgia",0.45,0,0,0,0,0.5,0.02,0.01,0.14,0.67,0.18,5,4,"True","False","","True",100,77,4719,0.89,0.51,"True","False","False",59,8.89,"False",14,0.1,"False",32,129.27,"True",93,"False",6,0.03,"False",87,1140,"True",94,1800,"True",92,910,"False",82,74.59,"False",83,62,"False",29,0,"False",23,2,"True",83,52,90,31,85,23,98,11,25,"False","False","False"
"1418",13163960200,"Jefferson County","Georgia",0.23,0,0,0,0.05,0.66,0.08,0.01,0.13,0.69,0.17,2,2,"True","False","","True",100,66,2090,0.72,0.36,"True","False","False",55,8.73,"False",10,0.08,"False",3,3.78,"True",97,"False",5,0.03,"False",75,1060,"False",87,1500,"False",82,800,"False",69,76.5,"False",67,78,"False",48,1,"False",78,7,"False",71,42,62,15,86,24,93,7,8,"False","False","False"
"1419",13163960300,"Jefferson County","Georgia",0.63,0,0,0,0,0.34,0.02,0.01,0.1,0.73,0.16,4,3,"True","False","","True",100,75,5596,0.89,0.51,"True","False","False",49,8.55,"False",9,0.08,"False",20,55.5,"False",87,"False",4,0.02,"False",87,1140,"True",95,1820,"True",90,880,"False",79,75.09,"True",94,45,"False",44,1,"False",55,5,"False",87,56,83,25,85,23,94,8,30,"False","False","False"
"1420",13163960400,"Jefferson County","Georgia",0.66,0,0,0,0,0.27,0.05,0.01,0.11,0.68,0.19,3,3,"True","True","","True",100,100,3213,0.85,0.47,"True","False","False",44,8.38,"False",10,0.08,"False",16,37.95,"True",92,"False",4,0.02,"False",88,1150,"True",96,1920,"False",89,869,"False",NA,NA,"False",88,56,"False",37,0,"False",59,5,"False",80,49,71,18,86,23,97,12,34,"False","False","False"
"1421",13165960100,"Jenkins County","Georgia",0.3,0.02,0.01,0,0,0.58,0.09,0.03,0.15,0.65,0.19,8,6,"True","False","","True",100,87,5751,0.94,0.58,"True","False","False",41,8.27,"False",10,0.08,"False",19,52.08,"True",92,"False",37,0.34,"False",86,1130,"True",96,1889,"True",96,1019,"False",88,73.5,"True",95,44,"False",75,5,"False",24,2,"True",91,61,91,32,78,19,97,9,19,"False","False","False"
"1422",13165960200,"Jenkins County","Georgia",0.42,0,0.01,0,0.02,0.47,0.06,0,0.16,0.68,0.15,4,3,"True","False","","True",100,83,3042,0.84,0.46,"True","False","False",39,8.19,"False",9,0.08,"False",4,4.48,"False",80,"False",13,0.07,"False",85,1120,"True",94,1750,"True",93,940,"False",86,74,"False",82,63,"False",12,0,"False",71,6,"False",85,54,84,25,86,23,91,5,17,"False","False","False"
"1423",13167960100,"Johnson County","Georgia",0.07,0,0,0,0.03,0.84,0.06,0,0.19,0.67,0.13,1,1,"True","False","","True",100,90,3140,0.84,0.46,"True","False","False",42,8.3,"False",7,0.07,"False",NA,NA,"False",86,"False",5,0.02,"False",65,1019,"False",88,1520,"True",95,990,"False",43,79.2,"False",69,76,"False",12,0,"False",68,6,"False",79,48,83,25,84,22,97,3,16,"False","False","False"
"1424",13167960200,"Johnson County","Georgia",0.51,0,0,0,0.01,0.45,0,0,0.06,0.73,0.19,3,3,"True","True","","True",100,100,4830,0.81,0.43,"True","False","False",44,8.39,"False",10,0.08,"False",NA,NA,"False",72,"False",7,0.04,"False",63,1010,"False",89,1550,"False",84,819,"True",93,72.2,"False",82,64,"False",12,0,"True",93,13,"False",77,47,83,25,91,29,96,6,28,"False","False","False"
"1425",13167960300,"Johnson County","Georgia",0.28,0,0,0,0.01,0.69,0,0,0.14,0.61,0.23,1,1,"True","False","","True",100,85,1721,0.74,0.37,"True","False","False",46,8.46,"False",8,0.07,"False",NA,NA,"True",96,"False",8,0.04,"False",57,990,"False",85,1460,"False",80,780,"False",62,77.2,"False",53,90,"False",12,0,"False",36,3,"False",72,43,45,10,73,16,93,0,41,"False","False","False"
"1426",13169030101,"Jones County","Georgia",0.23,0,0.02,0,0,0.71,0.01,0,0.09,0.72,0.18,0,0,"False","False","","False",0,37,2630,0.17,0.06,"False","False","False",62,9,"False",33,0.17,"False",2,2.07,"False",37,"False",16,0.09,"False",22,860,"False",41,969,"False",35,520,"False",53,78.2,"False",11,150,"False",12,0,"False",41,4,"False",19,15,0,0,44,8,90,1,9,"False","False","False"
"1427",13169030103,"Jones County","Georgia",0.12,0,0,0,0.06,0.78,0.03,0,0.15,0.68,0.16,0,0,"False","False","","False",0,50,2254,0.54,0.25,"False","False","False",61,8.94,"False",29,0.15,"False",15,34.47,"False",95,"False",15,0.08,"False",49,960,"False",76,1300,"False",76,750,"False",87,73.8,"False",8,158,"False",12,0,"False",37,3,"False",46,28,64,15,48,9,96,0,2,"False","False","False"
"1428",13169030104,"Jones County","Georgia",0.39,0,0,0,0,0.59,0,0,0.13,0.67,0.19,1,1,"True","False","","True",100,71,6255,0.8,0.42,"True","False","False",59,8.87,"False",32,0.17,"False",18,49.88,"True",92,"False",23,0.14,"False",77,1070,"False",86,1470,"False",71,710,"False",84,74.4,"False",47,95,"False",39,0,"False",89,11,"False",78,47,73,19,77,18,94,4,17,"False","False","False"
"1429",13169030200,"Jones County","Georgia",0.3,0,0,0,0.02,0.64,0.02,0,0.14,0.7,0.15,2,2,"True","False","","True",100,33,3681,0.75,0.38,"True","False","False",63,9.02,"False",19,0.11,"False",1,0.42,"True",99,"False",8,0.04,"False",65,1019,"False",89,1570,"False",86,840,"False",87,73.8,"False",33,110,"False",12,0,"False",79,8,"False",70,42,75,20,57,11,96,8,21,"False","False","False"
"1430",13169030301,"Jones County","Georgia",0.21,0,0,0,0.01,0.73,0.02,0,0.11,0.71,0.17,0,0,"False","False","","False",0,25,7448,0.45,0.2,"False","False","False",62,8.97,"False",28,0.15,"False",8,12.66,"False",71,"False",9,0.05,"False",40,930,"False",59,1120,"False",49,590,"False",48,78.7,"False",21,126,"False",12,0,"False",7,1,"False",40,25,46,10,32,6,94,3,10,"False","False","False"
"1431",13169030302,"Jones County","Georgia",0.14,0,0.01,0,0.01,0.82,0,0,0.14,0.68,0.16,0,0,"False","False","","False",0,75,6311,0.5,0.22,"False","False","False",60,8.92,"False",19,0.11,"False",3,3.96,"False",69,"False",11,0.06,"False",49,960,"False",75,1290,"False",71,710,"False",94,71.9,"False",16,137,"False",12,0,"False",38,3,"False",49,30,57,13,45,8,92,3,11,"False","False","False"
"1432",13171970100,"Lamar County","Georgia",0.1,0,0.01,0,0.05,0.82,0.02,0,0.13,0.7,0.16,0,0,"False","False","","False",0,33,6896,0.55,0.25,"False","False","False",63,9.02,"False",27,0.14,"False",20,58.83,"False",96,"False",14,0.08,"False",40,930,"False",64,1160,"False",62,660,"False",81,74.8,"False",63,82,"False",12,0,"False",64,6,"False",50,30,58,13,55,11,95,3,16,"False","False","False"
"1433",13171970200,"Lamar County","Georgia",0.4,0,0,0,0.01,0.55,0.02,0.01,0.07,0.73,0.18,0,0,"False","False","","False",0,40,7559,0.32,0.13,"False","False","False",61,8.95,"False",20,0.12,"False",24,79.13,"False",96,"False",8,0.04,"False",73,1050,"False",73,1260,"False",62,660,"False",78,75.3,"False",81,65,"False",12,0,"False",82,8,"False",63,37,78,21,54,10,76,12,21,"False","False","False"
"1434",13171970300,"Lamar County","Georgia",0.4,0,0,0,0.01,0.54,0.03,0,0.1,0.76,0.13,3,3,"True","False","","True",100,20,4217,0.81,0.42,"True","False","False",60,8.92,"False",24,0.13,"False",38,178.36,"True",96,"False",8,0.04,"False",77,1070,"False",84,1430,"False",74,730,"False",88,73.4,"True",93,49,"False",12,0,"False",75,7,"False",79,49,77,21,79,19,93,11,23,"False","False","False"
"1435",13173950100,"Lanier County","Georgia",0.06,0,0,0,0,0.9,0.02,0,0.1,0.7,0.19,1,1,"True","False","","True",100,66,2030,0.85,0.47,"True","False","False",28,7.77,"False",8,0.07,"False",5,6.33,"True",98,"False",9,0.04,"False",65,1019,"False",79,1340,"False",82,800,"False",60,77.4,"False",57,87,"False",12,0,"False",59,5,"False",78,48,84,26,88,25,99,3,8,"False","False","False"
"1436",13173950200,"Lanier County","Georgia",0.28,0,0,0,0,0.63,0.06,0,0.13,0.74,0.12,0,0,"False","False","","False",0,66,8350,0.74,0.37,"True","False","False",32,7.92,"False",9,0.08,"False",1,0.25,"False",86,"False",15,0.08,"False",68,1030,"False",75,1280,"False",66,680,"False",72,76.09,"False",43,99,"False",12,0,"False",48,4,"False",75,45,78,22,77,18,91,4,24,"False","False","False"
"1437",13175950100,"Laurens County","Georgia",0.28,0,0,0,0.01,0.65,0.02,0.01,0.13,0.65,0.21,2,2,"True","False","","True",100,83,2927,0.84,0.46,"True","False","False",44,8.4,"False",10,0.08,"False",1,0.45,"True",94,"False",10,0.05,"False",65,1019,"False",88,1530,"False",81,790,"True",96,70.8,"False",81,65,"False",50,1,"False",66,6,"False",79,48,79,22,51,10,97,0,27,"False","False","False"
"1438",13175950201,"Laurens County","Georgia",0.27,0,0.07,0,0,0.62,0.02,0.01,0.15,0.7,0.14,0,0,"False","False","","False",0,75,4430,0.6,0.28,"False","False","False",45,8.43,"False",23,0.13,"False",23,75.25,"False",21,"False",25,0.15,"False",40,930,"False",71,1240,"False",72,720,"False",71,76.2,"False",58,86,"False",50,1,"False",12,2,"False",63,37,74,19,27,5,90,4,7,"False","False","False"
"1439",13175950202,"Laurens County","Georgia",0.29,0,0,0,0,0.69,0,0,0.11,0.72,0.15,0,0,"False","False","","False",0,71,4788,0.57,0.26,"False","False","False",45,8.43,"False",12,0.09,"False",13,26.19,"False",19,"False",16,0.09,"False",37,919,"False",67,1190,"False",49,590,"False",89,73.3,"False",36,107,"False",12,0,"False",20,2,"False",58,34,39,9,32,6,91,1,9,"False","False","False"
"1440",13175950300,"Laurens County","Georgia",0.66,0,0,0,0,0.32,0.01,0,0.15,0.71,0.12,2,1,"True","False","","True",100,66,1617,0.87,0.49,"True","False","False",45,8.42,"False",30,0.16,"False",43,224.91,"False",62,"False",24,0.15,"False",82,1100,"True",90,1580,"False",67,690,"True",98,69.2,"False",76,70,"False",12,0,"False",64,6,"False",82,51,65,16,70,15,97,6,24,"False","False","False"
"1441",13175950400,"Laurens County","Georgia",0.54,0,0.02,0,0.01,0.4,0,0,0.11,0.7,0.17,5,2,"True","False","","True",100,75,3981,0.91,0.55,"True","False","False",45,8.43,"False",32,0.17,"False",49,283.41,"False",52,"False",29,0.2,"False",86,1130,"True",92,1680,"True",90,890,"True",92,72.5,"True",94,46,"False",50,1,"False",68,6,"True",90,60,90,31,70,15,94,3,28,"False","False","False"
"1442",13175950500,"Laurens County","Georgia",0.44,0,0,0,0,0.54,0,0,0.08,0.64,0.26,1,1,"True","False","","True",100,57,3420,0.78,0.4,"True","False","False",45,8.42,"False",29,0.15,"False",52,325.62,"False",80,"False",33,0.26,"False",52,969,"False",89,1570,"True",93,930,"False",76,75.59,"False",89,54,"False",12,0,"False",51,4,"False",77,46,84,26,51,10,93,4,15,"False","False","False"
"1443",13175950600,"Laurens County","Georgia",0.29,0,0,0,0,0.69,0,0,0.14,0.72,0.13,0,0,"False","False","","False",0,85,2347,0.53,0.24,"False","False","False",45,8.4,"False",19,0.11,"False",15,36.6,"False",66,"False",14,0.07,"False",49,960,"False",73,1260,"False",60,650,"False",60,77.4,"False",47,96,"False",12,0,"False",27,3,"False",48,29,65,16,57,11,94,3,6,"False","False","False"
"1444",13175950700,"Laurens County","Georgia",0.2,0,0,0,0,0.78,0,0,0.15,0.65,0.18,1,1,"True","False","","True",100,62,2464,0.72,0.35,"True","False","False",43,8.33,"False",12,0.09,"False",0,0,"True",91,"False",14,0.08,"False",49,960,"False",71,1240,"False",76,750,"False",66,76.8,"False",81,65,"False",12,0,"False",12,2,"False",69,41,72,19,34,6,94,5,14,"False","False","False"
"1445",13175950800,"Laurens County","Georgia",0.59,0,0,0,0,0.36,0.02,0.02,0.12,0.72,0.14,3,2,"True","False","","True",100,83,4736,0.88,0.5,"True","False","False",44,8.37,"False",34,0.17,"False",35,148.84,"False",71,"False",39,0.39,"False",83,1110,"True",95,1839,"True",92,910,"False",88,73.4,"False",81,65,"False",12,0,"False",42,4,"True",87,57,92,34,71,16,92,6,27,"False","False","False"
"1446",13175950900,"Laurens County","Georgia",0.93,0,0,0,0,0.05,0,0,0.23,0.67,0.08,9,4,"True","True","","True",100,100,2847,0.99,0.82,"True","False","False",45,8.41,"False",33,0.17,"False",50,291.49,"False",64,"False",29,0.2,"True",99,1460,"True",99,2370,"True",96,1019,"True",94,71.59,"True",98,31,"False",12,0,"True",96,16,"True",99,82,98,55,94,33,99,8,58,"False","False","False"
"1447",13175951000,"Laurens County","Georgia",0.26,0,0,0,0.01,0.64,0.08,0.01,0.17,0.62,0.19,3,3,"True","False","","True",100,90,6850,0.9,0.52,"True","False","False",42,8.29,"False",13,0.09,"False",23,75.27,"True",91,"False",16,0.08,"False",82,1100,"False",87,1510,"False",85,830,"True",92,72.5,"False",86,59,"False",12,0,"False",84,9,"True",86,55,92,34,76,18,97,3,24,"False","False","False"
"1448",13175951100,"Laurens County","Georgia",0.16,0,0.01,0,0,0.67,0.04,0.11,0.08,0.76,0.15,1,1,"True","False","","True",100,75,4636,0.92,0.55,"True","False","False",40,8.24,"False",9,0.08,"False",5,7.05,"False",78,"False",15,0.08,"False",75,1060,"False",82,1400,"False",83,810,"False",80,75,"False",85,59,"False",12,0,"False",35,3,"True",88,58,93,37,79,19,97,7,12,"False","False","False"
"1449",13175951400,"Laurens County","Georgia",0.05,0,0,0,0.01,0.89,0.03,0.01,0.09,0.67,0.22,0,0,"False","False","","False",0,80,2362,0.76,0.38,"True","False","False",38,8.17,"False",7,0.07,"False",1,0.79,"False",85,"False",10,0.05,"False",60,1000,"False",81,1370,"False",82,800,"False",NA,NA,"False",79,67,"False",12,0,"False",61,5,"False",75,46,62,15,75,17,92,2,15,"False","False","False"
"1450",13177020100,"Lee County","Georgia",0.11,0,0.02,0,0.01,0.8,0.02,0,0.12,0.73,0.14,0,0,"False","False","","False",0,62,6045,0.26,0.1,"False","False","False",39,8.19,"False",11,0.09,"False",20,57.29,"False",72,"False",18,0.1,"False",40,930,"False",51,1050,"False",43,560,"False",62,77.2,"False",20,128,"False",12,0,"False",53,5,"False",29,20,40,9,64,13,90,1,3,"False","False","False"
"1451",13177020200,"Lee County","Georgia",0.29,0,0,0,0,0.68,0.01,0.01,0.16,0.65,0.17,0,0,"False","False","","False",0,50,1602,0.6,0.28,"False","False","False",41,8.25,"False",10,0.08,"False",13,27.96,"False",84,"False",6,0.03,"False",68,1030,"False",83,1420,"False",62,660,"False",NA,NA,"False",45,97,"False",74,5,"False",75,7,"False",50,30,68,17,66,14,97,3,14,"False","False","False"
"1452",13177020300,"Lee County","Georgia",0.24,0,0.03,0,0.03,0.66,0.01,0.01,0.12,0.76,0.1,0,0,"False","False","","False",0,33,6380,0.49,0.22,"False","False","False",41,8.27,"False",12,0.09,"False",31,120.3,"False",24,"False",14,0.07,"False",49,960,"False",48,1030,"False",41,550,"False",73,76,"False",20,129,"False",43,1,"False",81,8,"False",54,32,68,17,56,11,89,7,13,"False","False","False"
"1453",13177020402,"Lee County","Georgia",0.19,0,0,0,0.03,0.72,0.04,0,0.14,0.73,0.11,0,0,"False","False","","False",0,40,8922,0.51,0.23,"False","False","False",42,8.29,"False",29,0.15,"False",31,119.8,"False",27,"False",37,0.35,"False",40,930,"False",35,930,"False",31,500,"False",69,76.4,"False",9,155,"False",12,0,"False",64,6,"False",55,33,64,15,29,6,90,4,11,"False","False","False"
"1454",13177020403,"Lee County","Georgia",0.25,0,0.03,0,0.02,0.67,0.01,0,0.12,0.74,0.13,0,0,"False","False","","False",0,33,6553,0.06,0,"False","False","False",43,8.33,"False",21,0.12,"False",13,29.59,"False",20,"False",24,0.14,"False",18,840,"False",35,930,"False",27,480,"False",21,81.4,"False",1,230,"False",32,0,"False",74,7,"False",9,10,28,6,27,5,90,7,1,"False","False","False"
"1455",13179010101,"Liberty County","Georgia",0.24,0.01,0,0,0.14,0.42,0.17,0.07,0.36,0.63,0,0,0,"False","False","","False",0,0,5949,0.9,0.52,"True","False","False",33,7.99,"False",23,0.13,"False",31,123.34,"False",39,"False",42,0.49,"False",79,1080,"False",1,420,"False",0,160,"False",NA,NA,"False",65,80,"False",60,2,"False",95,15,"False",94,66,41,9,24,5,85,11,28,"False","False","False"
"1456",13179010102,"Liberty County","Georgia",0.18,0,0.02,0.01,0.03,0.58,0.16,0.07,0.12,0.87,0,0,0,"False","False","","False",0,44,2184,0.58,0.27,"False","False","False",34,8.01,"False",25,0.13,"False",69,615.59,"False",4,"False",72,2.39,"False",10,800,"False",0,229,"False",0,110,"False",NA,NA,"False",22,124,"False",12,0,"False",0,0,"False",47,29,6,2,0,0,98,5,12,"False","False","False"
"1457",13179010103,"Liberty County","Georgia",0.34,0,0.02,0,0.1,0.38,0.23,0.02,0.13,0.86,0,0,0,"False","False","","False",0,25,1510,0.71,0.35,"True","False","False",32,7.95,"False",25,0.14,"False",9,15.58,"False",23,"False",51,0.83,"False",63,1010,"False",0,320,"False",0,140,"False",NA,NA,"False",61,83,"False",12,0,"False",91,12,"False",79,48,15,4,27,5,86,18,10,"False","False","False"
"1458",13179010202,"Liberty County","Georgia",0.49,0,0.01,0,0.09,0.31,0.1,0.02,0.16,0.71,0.11,1,1,"True","False","","True",100,50,4563,0.73,0.36,"True","False","False",31,7.9,"False",40,0.2,"False",47,260.43,"False",71,"False",36,0.31,"False",80,1090,"False",68,1200,"False",25,470,"False",50,78.5,"False",59,85,"False",62,2,"False",72,7,"False",81,50,71,18,32,6,85,6,11,"False","False","False"
